ts,o,h,l,c
1735772400,19853.50000,19876.20000,19850.21100,19875.36650
1735772700,19874.03350,19879.10000,19860.89450,19874.62200
1735773000,19872.03350,19872.09450,19864.44450,19868.35000
1735773300,19869.19450,19875.09450,19865.00000,19867.52200
1735773600,19865.80550,19871.50000,19860.07200,19867.31650
1735773900,19865.60550,19869.71100,19860.90000,19866.00000
1735774200,19866.80000,19871.85550,19860.83900,19862.90550
1735774500,19863.46650,19863.46650,19831.33900,19846.49450
1735774800,19845.52800,19845.61100,19834.75550,19835.66650
1735775100,19835.21100,19838.15000,19822.53350,19831.26100
1735775400,19831.98900,19845.40000,19831.98900,19844.58350
1735775700,19842.90000,19847.10000,19842.90000,19844.55000
1735776000,19845.01650,19845.46100,19806.00550,19806.00550
1735776300,19805.13900,19832.55000,19805.13900,19828.80550
1735776600,19829.58900,19829.58900,19809.89450,19818.29450
1735776900,19828.27200,19829.70550,19777.15000,19784.18350
1735777200,19784.20000,19802.70000,19779.70000,19802.70000
1735777500,19802.19450,19808.18900,19797.18900,19797.71100
1735777800,19796.75000,19816.18900,19791.63350,19814.63350
1735778100,19813.20550,19822.70000,19811.22200,19819.70000
1735778400,19820.70550,19842.75000,19820.18350,19842.75000
1735778700,19843.21650,19851.71650,19842.69450,19849.63900
1735779000,19850.21100,19852.19450,19841.68900,19847.64450
1735779300,19847.21100,19853.70000,19841.13900,19844.18900
1735779600,19843.70550,19860.70550,19842.18900,19856.76100
1735779900,19857.12800,19866.20000,19855.20550,19855.20550
1735780200,19855.65000,19866.68900,19855.65000,19866.19450
1735780500,19867.19450,19878.76650,19864.20550,19864.20550
1735780800,19863.71100,19873.72200,19862.70550,19873.68900
1735781100,19874.20000,19875.68900,19865.18350,19874.20000
1735781400,19874.70000,19877.68900,19863.70000,19864.14450
1735781700,19863.71650,19882.22200,19862.70550,19882.22200
1735782000,19882.70000,19892.20000,19879.62800,19888.67800
1735782300,19889.27200,19889.27200,19882.69450,19883.20000
1735782600,19882.75000,19898.21650,19882.75000,19896.19450
1735782900,19895.70000,19895.70000,19888.13900,19891.21100
1735783200,19890.70000,19897.13900,19888.75000,19895.70000
1735783500,19894.67800,19900.76650,19890.68900,19898.18900
1735783800,19897.70000,19898.21650,19892.15000,19895.21650
1735784100,19895.70000,19901.15000,19894.20000,19901.15000
1735784400,19900.71650,19909.75000,19900.20550,19902.20000
1735784700,19901.18900,19910.70550,19901.18900,19903.63350
1735785000,19903.19450,19903.26650,19894.18900,19894.68350
1735785300,19894.18900,19897.70000,19886.21100,19893.15000
1735785600,19891.63350,19892.68350,19886.21100,19888.76650
1735785900,19889.27200,19889.27200,19886.19450,19888.19450
1735786200,19888.65000,19898.63900,19888.65000,19892.70000
1735786500,19893.21650,19898.67800,19892.70550,19897.70000
1735786800,19898.69450,19901.25550,19889.25000,19891.18900
1735787100,19891.64450,19891.69450,19886.68900,19886.72200
1735787400,19887.21650,19889.18350,19880.21650,19881.20000
1735787700,19881.75000,19882.76650,19878.70000,19882.76650
1735788000,19882.18900,19889.70000,19881.68900,19888.70550
1735788300,19889.18900,19892.72200,19886.18900,19886.70550
1735788600,19887.18350,19888.68900,19884.21100,19886.76100
1735788900,19885.72200,19885.72200,19878.64450,19878.69450
1735789200,19877.71100,19877.71100,19873.18350,19873.68900
1735789500,19874.21650,19874.70550,19870.21100,19870.21100
1735789800,19871.70550,19873.70000,19869.20000,19873.18350
1735790100,19873.70550,19874.76650,19870.68900,19872.69450
1735790400,19873.20000,19875.68350,19871.20000,19871.72200
1735790700,19872.76650,19876.68900,19870.70000,19875.71650
1735791000,19876.71100,19878.70000,19870.75550,19872.69450
1735791300,19872.13900,19873.18350,19868.68900,19870.72200
1735791600,19871.19450,19873.20000,19865.21650,19869.19450
1735791900,19868.21650,19872.70550,19868.21100,19871.26100
1735792200,19871.71100,19878.71100,19870.20550,19877.70000
1735792500,19878.20550,19879.77200,19876.70550,19877.70550
1735792800,19878.14450,19881.20000,19876.70000,19879.71650
1735793100,19880.21100,19880.21100,19874.20000,19876.20550
1735793400,19876.72200,19884.26100,19875.64450,19882.68350
1735793700,19883.20000,19883.68900,19878.68350,19881.17800
1735794000,19881.76100,19884.68900,19879.17800,19882.76100
1735794300,19882.21650,19886.20000,19880.19450,19880.19450
1735794600,19880.70000,19893.20000,19880.20550,19886.76100
1735794900,19887.69450,19897.68900,19886.21100,19897.68900
1735795200,19897.18900,19910.20550,19897.18900,19903.70000
1735795500,19906.19450,19906.19450,19901.68900,19904.64450
1735795800,19905.20000,19907.12800,19901.68350,19904.14450
1735796100,19906.21100,19909.21650,19903.70000,19909.21650
1735796400,19909.65000,19912.21650,19909.65000,19909.76100
1735796700,19908.75550,19921.68900,19908.18350,19921.68900
1735797000,19924.76650,19927.19450,19921.65000,19923.22200
1735797300,19924.22200,19926.69450,19915.68900,19925.20000
1735797600,19925.68350,19937.27200,19925.68350,19931.62800
1735797900,19932.20000,19933.22200,19925.26100,19930.68350
1735798200,19931.15000,19932.69450,19928.21100,19930.14450
1735798500,19930.63350,19945.69450,19930.63350,19945.18900
